Index;Gender;Place;Location;Date;Type;Label
Usuario1076;Female;Islas Marietas;Nepal;2014-10;Couple;4
Usuario1993;Female;Splash Water Park;Estados Unidos;2014-08;Friends;4
Usuario1104;Male;Islas Marietas;Noreste;2015-05;Friends;4
Usuario816;Male;Islas Marietas;Estados Unidos;2014-08;Family;4
Usuario48;Female;Bucerias Art Walk;Canada;2018-04;Friends;4
Usuario1001;Female;Islas Marietas;Estados Unidos;2014-06;Family;4
Usuario2084;Female;The Jazz Foundation;Centro;2013-08;Family;4
Usuario1335;Female;Islas Marietas;Occidente;2015-08;Family;4
Usuario912;Female;Islas Marietas;Estados Unidos;2016-03;Couple;4
Usuario520;Male;Islas Marietas;Centro;2015-03;Couple;4
Usuario2247;Female;Santuario de Cocodrilos El Cora;Argentina;2017-03;Family;4
Usuario1744;Female;Playa El Anclote;Centro;2015-12;Family;4
Usuario2200;Male;The Jazz Foundation;Occidente;2013-06;Family;4
Usuario1803;Male;Playa Los Muertos;Centro;2019-01;Couple;4
Usuario826;Male;Islas Marietas;Estados Unidos;2015-03;Couple;4
Usuario1998;Male;Splash Water Park;Noreste;2015-12;Family;4
Usuario1989;Female;Splash Water Park;Estados Unidos;2014-08;Family;4
Usuario661;Female;Islas Marietas;Centro;2013-08;Friends;4
Usuario1713;Male;Playa Destiladeras;Occidente;2016-02;Couple;4
Usuario1814;Female;Playa Los Muertos;Centro;2018-03;Couple;4
Usuario150;Male;Cerro de la Contaduria;Occidente;2015-04;Family;4
Usuario1710;Male;Playa Destiladeras;Occidente;2014-05;Family;4
Usuario1986;Male;Splash Water Park;Estados Unidos;2016-08;Family;4
Usuario860;Male;Islas Marietas;Estados Unidos;2016-04;Couple;4
Usuario69;Female;Bucerias Art Walk;Canada;2014-02;Friends;4
Usuario996;Female;Islas Marietas;Estados Unidos;2017-03;Family;4
Usuario1661;Male;Playa Destiladeras;Estados Unidos;2016-02;Couple;4
Usuario460;Female;Islas Marietas;Canada;2015-12;Family;4
Usuario917;Female;Islas Marietas;Estados Unidos;2015-05;Couple;4
Usuario677;Female;Islas Marietas;Centro;2015-04;Couple;4
Usuario1322;Female;Islas Marietas;Occidente;2014-07;Family;4
Usuario1476;Female;Islas Marietas;Sureste;2015-07;Couple;4
Usuario1764;Male;Playa Los Ayala;Occidente;2018-12;Couple;4
Usuario1089;Male;Islas Marietas;Noreste;2016-09;Couple;4
Usuario988;Female;Islas Marietas;Estados Unidos;2014-10;Family;4
Usuario387;Female;Islas Marietas;Canada;2015-07;Couple;4
Usuario283;Male;Islas Marietas;Argentina;2015-04;Couple;4
Usuario1258;Male;Islas Marietas;Occidente;2019-03;Couple;4
Usuario233;Male;Galerias Vallarta;Reino Unido;2016-06;Family;4
Usuario1653;Male;Playa Destiladeras;Centro;2017-05;Family;4
Usuario1049;Female;Islas Marietas;Estados Unidos;2016-09;Couple;4
Usuario761;Male;Islas Marietas;Estados Unidos;2015-03;Couple;4
Usuario1689;Male;Playa Destiladeras;Noroeste;2016-09;Couple;4
Usuario371;Male;Islas Marietas;Canada;2017-04;Family;4
Usuario2135;Female;The Jazz Foundation;Estados Unidos;2016-03;Family;4
Usuario68;Female;Bucerias Art Walk;Canada;2014-01;Couple;4
Usuario182;Male;Galerias Vallarta;Centro;2015-07;Couple;4
Usuario326;Female;Islas Marietas;Australia;2015-10;Friends;4
Usuario905;Female;Islas Marietas;Estados Unidos;2014-04;Friends;4
Usuario1577;Male;Manantial La Tovara;Sureste;2016-08;Family;4
Usuario301;Female;Islas Marietas;Argentina;2014-05;Couple;4
Usuario200;Male;Galerias Vallarta;Noroeste;2016-01;Couple;3
Usuario966;Female;Islas Marietas;Estados Unidos;2017-01;Alone;3
Usuario510;Male;Islas Marietas;Centro;2016-04;Family;3
Usuario666;Female;Islas Marietas;Centro;2015-01;Friends;3
Usuario52;Female;Bucerias Art Walk;Canada;2015-12;Couple;3
Usuario397;Female;Islas Marietas;Canada;2017-02;Couple;3
Usuario1580;Male;Mercado del Pueblo Sayulita;Argentina;2018-10;Couple;3
Usuario1145;Female;Islas Marietas;Noreste;2015-04;Couple;3
Usuario803;Male;Islas Marietas;Estados Unidos;2014-07;Family;3
Usuario431;Female;Islas Marietas;Canada;2017-02;Couple;3
Usuario1966;Male;Splash Water Park;Canada;2014-11;Friends;3
Usuario2180;Male;The Jazz Foundation;Occidente;2016-11;Couple;3
Usuario1069;Female;Islas Marietas;Finlandia;;Friends;3
Usuario207;Male;Galerias Vallarta;Occidente;2016-11;Couple;3
Usuario103;Female;Bucerias Art Walk;Estados Unidos;2017-02;Couple;3
Usuario239;Male;Isla de Coral;Centro;2017-04;Family;3
Usuario199;Female;Galerias Vallarta;Noreste;2017-04;Family;3
Usuario323;Male;Islas Marietas;Australia;2015-07;Couple;3
Usuario2163;Female;The Jazz Foundation;Noreste;2016-07;Family;3
Usuario1183;Male;Islas Marietas;Noroeste;2014-04;Couple;3
Usuario2074;Male;The Jazz Foundation;Centro;2016-08;Family;3
Usuario355;Male;Islas Marietas;Canada;2015-03;Couple;3
Usuario1018;Female;Islas Marietas;Estados Unidos;2013-04;Couple;3
Usuario2004;Male;Splash Water Park;Occidente;2017-09;Family;3
Usuario526;Male;Islas Marietas;Centro;2013-05;Family;3
Usuario318;Female;Islas Marietas;Argentina;2015-02;Family;3
Usuario1448;Male;Islas Marietas;Sureste;2015-12;Alone;3
Usuario1432;Male;Islas Marietas;Reino Unido;2014-12;Friends;3
Usuario556;Male;Islas Marietas;Centro;2016-02;Friends;3
Usuario1053;Female;Islas Marietas;Estados Unidos;2014-02;Couple;3
Usuario189;Male;Galerias Vallarta;Estados Unidos;2019-04;Couple;3
Usuario2209;Female;The Jazz Foundation;Occidente;2017-02;Family;3
Usuario1402;Female;Islas Marietas;Occidente;2016-10;Couple;3
Usuario1834;Male;Playa Los Muertos;Estados Unidos;2017-03;Family;3
Usuario1003;Female;Islas Marietas;Estados Unidos;2014-07;Couple;3
Usuario3;Female;Bahia de Matanchen;Centro;2017-06;Friends;3
Usuario30;Male;Bucerias Art Walk;Canada;2019-03;Couple;3
Usuario534;Male;Islas Marietas;Centro;2017-05;Couple;3
Usuario335;Male;Islas Marietas;Canada;2014-11;Couple;3
Usuario820;Male;Islas Marietas;Estados Unidos;2015-07;Family;3
Usuario921;Female;Islas Marietas;Estados Unidos;2014-06;Family;3
Usuario1144;Female;Islas Marietas;Noreste;2015-04;Couple;3
Usuario1590;Male;Mercado del Pueblo Sayulita;Estados Unidos;2019-12;Couple;3
Usuario759;Female;Islas Marietas;Espania;2016-08;Couple;3
Usuario728;Male;Islas Marietas;Chile;2015-04;Couple;3
Usuario1890;Female;Playa Los Muertos;Estados Unidos;2017-04;Friends;3
Usuario2197;Male;The Jazz Foundation;Occidente;2015-08;Family;3
Usuario805;Male;Islas Marietas;Estados Unidos;2014-10;Couple;3
Usuario244;Female;Isla de Coral;Centro;2017-02;Alone;3
Usuario1043;Female;Islas Marietas;Estados Unidos;2016-07;Friends;3
Usuario404;Female;Islas Marietas;Canada;2015-01;Friends;3
Usuario176;Female;Galerias Vallarta;Canada;2015-11;Couple;3
Usuario920;Female;Islas Marietas;Estados Unidos;2014-06;Couple;3
Usuario1363;Female;Islas Marietas;Occidente;2016-02;Friends;3
Usuario2229;Male;The Jazz Foundation;Reino Unido;2016-09;Family;3
Usuario229;Female;Galerias Vallarta;Peru;2018-05;Couple;3
Usuario98;Female;Bucerias Art Walk;Estados Unidos;2017-01;Couple;3
Usuario2251;Male;Santuario de Cocodrilos El Cora;Canada;2017-01;Couple;3
Usuario192;Female;Galerias Vallarta;Estados Unidos;2015-11;Friends;3
Usuario1175;Male;Islas Marietas;Noroeste;2015-08;Family;3
Usuario45;Female;Bucerias Art Walk;Canada;2017-01;Family;3
Usuario954;Female;Islas Marietas;Estados Unidos;2015-05;Friends;3
Usuario228;Male;Galerias Vallarta;Peru;2017-03;Couple;3
Usuario2053;Female;The Jazz Foundation;Canada;2012-12;Family;3
Usuario407;Female;Islas Marietas;Canada;2013-12;Couple;3
Usuario1017;Female;Islas Marietas;Estados Unidos;2017-04;Friends;3
Usuario984;Female;Islas Marietas;Estados Unidos;2013-07;Couple;3
Usuario2111;Male;The Jazz Foundation;Estados Unidos;2016-04;Family;3
Usuario2255;Female;Santuario de Cocodrilos El Cora;Canada;2016-02;Friends;3
Usuario451;Female;Islas Marietas;Canada;2015-09;Couple;3
Usuario1870;Female;Playa Los Muertos;Estados Unidos;2017-04;Couple;3
Usuario414;Female;Islas Marietas;Canada;2014-04;Family;3
Usuario331;Male;Islas Marietas;Canada;2014-12;Family;3
Usuario1317;Female;Islas Marietas;Occidente;2015-03;Family;3
Usuario309;Female;Islas Marietas;Argentina;2015-07;Alone;3
Usuario963;Female;Islas Marietas;Estados Unidos;2012-08;Couple;3
Usuario179;Male;Galerias Vallarta;Centro;2017-07;Family;3
Usuario1823;Female;Playa Los Muertos;Centro;2016-04;Couple;3
Usuario1617;Female;Mercado del Pueblo Sayulita;Sureste;2015-11;Family;3
Usuario641;Female;Islas Marietas;Centro;2014-04;Family;3
Usuario300;Female;Islas Marietas;Argentina;2017-01;Family;3
Usuario2046;Female;The Jazz Foundation;Canada;2015-02;Family;3
Usuario339;Male;Islas Marietas;Canada;2015-11;Family;3
Usuario793;Male;Islas Marietas;Estados Unidos;2016-02;Couple;3
Usuario1858;Female;Playa Los Muertos;Estados Unidos;2017-05;Couple;3
Usuario327;Female;Islas Marietas;Australia;2016-11;Couple;3
Usuario1149;Female;Islas Marietas;Noreste;2016-03;Family;3
Usuario1449;Male;Islas Marietas;Sureste;2015-11;Couple;3
Usuario38;Male;Bucerias Art Walk;Canada;2017-03;Couple;3
Usuario858;Male;Islas Marietas;Estados Unidos;2015-11;Couple;3
Usuario362;Male;Islas Marietas;Canada;2014-02;Friends;3
Usuario1005;Female;Islas Marietas;Estados Unidos;2016-12;Couple;3
Usuario2118;Male;The Jazz Foundation;Estados Unidos;2015-06;Family;3
Usuario1878;Female;Playa Los Muertos;Estados Unidos;2016-12;Family;3
Usuario2161;Male;The Jazz Foundation;Noreste;2017-06;Family;3
Usuario351;Male;Islas Marietas;Canada;2016-07;Family;3
Usuario1474;Female;Islas Marietas;Sureste;2015-01;Friends;3
Usuario635;Female;Islas Marietas;Centro;2014-04;Couple;3
Usuario236;Male;Isla de Coral;Canada;2017-03;Couple;3
Usuario65;Female;Bucerias Art Walk;Canada;2014-02;Friends;3
Usuario1605;Female;Mercado del Pueblo Sayulita;Estados Unidos;;Friends;3
Usuario877;Male;Islas Marietas;Estados Unidos;2016-01;Family;3
Usuario787;Male;Islas Marietas;Estados Unidos;2014-01;Family;3
Usuario674;Female;Islas Marietas;Centro;2015-02;Family;3
Usuario2093;Male;The Jazz Foundation;Estados Unidos;2016-06;Family;3
Usuario2119;Male;The Jazz Foundation;Estados Unidos;2016-08;Family;3
Usuario752;Female;Islas Marietas;Ecuador;2017-02;Couple;3
Usuario67;Female;Bucerias Art Walk;Canada;2017-01;Couple;3
Usuario104;Female;Bucerias Art Walk;Estados Unidos;2016-02;Couple;3
Usuario401;Female;Islas Marietas;Canada;2015-03;Family;3
Usuario2065;Female;The Jazz Foundation;Canada;2013-04;Family;3
Usuario1000;Female;Islas Marietas;Estados Unidos;2015-03;Couple;3
Usuario133;Male;Cerro de la Contaduria;Centro;2013-06;Family;3
Usuario1514;Female;Manantial La Tovara;Centro;2017-06;Family;3
Usuario455;Female;Islas Marietas;Canada;2017-01;Family;3
Usuario2077;Female;The Jazz Foundation;Centro;2013-11;Family;3
Usuario1006;Female;Islas Marietas;Estados Unidos;2014-01;Family;3
Usuario1985;Male;Splash Water Park;Estados Unidos;2017-02;Couple;3
Usuario2139;Female;The Jazz Foundation;Estados Unidos;2014-07;Family;3
Usuario411;Female;Islas Marietas;Canada;2016-01;Friends;3
Usuario366;Male;Islas Marietas;Canada;2015-02;Family;3
Usuario869;Male;Islas Marietas;Estados Unidos;2016-01;Friends;3
Usuario352;Male;Islas Marietas;Canada;2015-06;Couple;3
Usuario2029;Female;Splash Water Park;Reino Unido;2017-03;Family;3
Usuario1725;Female;Playa Destiladeras;Occidente;2012-08;Couple;3
Usuario2045;Female;The Jazz Foundation;Canada;2015-03;Family;3
Usuario1931;Male;Playa Los Muertos;Occidente;2016-07;Couple;3
Usuario2253;Male;Santuario de Cocodrilos El Cora;Occidente;2016-03;Couple;3
Usuario2201;Male;The Jazz Foundation;Occidente;2014-08;Business;3
Usuario1589;Male;Mercado del Pueblo Sayulita;Chile;2017-03;Family;3
Usuario400;Female;Islas Marietas;Canada;2015-02;Couple;3
Usuario349;Male;Islas Marietas;Canada;2015-02;Friends;3
Usuario745;Female;Islas Marietas;Colombia;2015-07;Couple;3
Usuario164;Male;Cerro de la Contaduria;Reino Unido;2015-12;Alone;3
Usuario399;Female;Islas Marietas;Canada;2017-04;Family;3
Usuario2062;Female;The Jazz Foundation;Canada;2017-02;Family;3
Usuario1445;Male;Islas Marietas;Sudafrica;2016-05;Family;3
Usuario2211;Female;The Jazz Foundation;Occidente;2019-09;Family;3
Usuario1901;Male;Playa Los Muertos;Noreste;2020-01;Alone;3
Usuario1976;Female;Splash Water Park;Centro;2017-08;Business;3
Usuario994;Female;Islas Marietas;Estados Unidos;2017-03;Family;3
Usuario269;Female;Isla de Coral;Occidente;2017-07;Couple;3
Usuario1431;Male;Islas Marietas;Reino Unido;2014-10;Couple;3
Usuario2179;Male;The Jazz Foundation;Occidente;2016-08;Family;3
Usuario10;Male;Bahia de Matanchen;Noroeste;2017-08;Couple;3
Usuario356;Male;Islas Marietas;Canada;2016-02;Family;3
Usuario1211;Female;Islas Marietas;Nueva Zelanda;2015-07;Couple;3
Usuario998;Female;Islas Marietas;Estados Unidos;2016-08;Family;3
Usuario1246;Male;Islas Marietas;Occidente;2016-01;Couple;3
Usuario842;Male;Islas Marietas;Estados Unidos;2014-06;Family;3
Usuario819;Male;Islas Marietas;Estados Unidos;2015-10;Couple;3
Usuario909;Female;Islas Marietas;Estados Unidos;2016-02;Friends;3
Usuario734;Female;Islas Marietas;Chile;2016-01;Alone;3
Usuario2059;Female;The Jazz Foundation;Canada;2015-02;Family;3
Usuario498;Male;Islas Marietas;Centro;2014-01;Family;3
Usuario2109;Male;The Jazz Foundation;Estados Unidos;2016-06;Friends;3
Usuario2082;Female;The Jazz Foundation;Centro;2016-03;Couple;3
Usuario935;Female;Islas Marietas;Estados Unidos;2013-01;Friends;3
Usuario2256;Male;Santuario de Cocodrilos El Cora;Estados Unidos;2013-10;Friends;3
Usuario159;Female;Cerro de la Contaduria;Occidente;2015-12;Family;3
Usuario1909;Female;Playa Los Muertos;Noreste;2017-07;Family;3
Usuario454;Female;Islas Marietas;Canada;2014-11;Couple;3
Usuario861;Male;Islas Marietas;Estados Unidos;2015-03;Family;3
Usuario114;Female;Bucerias Art Walk;Reino Unido;2017-03;Couple;3
Usuario788;Male;Islas Marietas;Estados Unidos;2015-07;Family;3
Usuario1836;Male;Playa Los Muertos;Estados Unidos;2017-06;Family;3
Usuario841;Male;Islas Marietas;Estados Unidos;2015-02;Couple;3
Usuario1968;Male;Splash Water Park;Canada;2017-01;Family;2
Usuario1371;Female;Islas Marietas;Occidente;2015-02;Couple;2
Usuario825;Male;Islas Marietas;Estados Unidos;2014-08;Couple;2
Usuario258;Male;Isla de Coral;Occidente;2018-03;Friends;2
Usuario1581;Female;Mercado del Pueblo Sayulita;Bolivia;2016-01;Couple;2
Usuario1002;Female;Islas Marietas;Estados Unidos;2014-08;Family;2
Usuario2215;Female;The Jazz Foundation;Occidente;2018-03;Family;2
Usuario1059;Female;Islas Marietas;Estados Unidos;2015-01;Couple;2
Usuario2257;Female;Santuario de Cocodrilos El Cora;Centro;2017-05;Friends;2
Usuario435;Female;Islas Marietas;Canada;2015-04;Family;2
Usuario1824;Female;Playa Los Muertos;Centro;2015-08;Family;2
Usuario470;Male;Islas Marietas;Centro;2014-01;Family;2
Usuario919;Female;Islas Marietas;Estados Unidos;2014-11;Friends;2
Usuario380;Female;Islas Marietas;Canada;2014-02;Family;2
Usuario1429;Male;Islas Marietas;Reino Unido;2015-04;Couple;2
Usuario121;Male;Centro Historico de Tepic;Noreste;2018-05;Alone;2
Usuario423;Female;Islas Marietas;Canada;2014-10;Friends;2
Usuario882;Female;Islas Marietas;Estados Unidos;2016-09;Couple;2
Usuario294;Male;Islas Marietas;Argentina;2015-01;Couple;2
Usuario1510;Male;Manantial La Tovara;Centro;2016-07;Family;2
Usuario252;Male;Isla de Coral;Noreste;2017-05;Family;2
Usuario859;Male;Islas Marietas;Estados Unidos;2016-04;Couple;2
Usuario2080;Female;The Jazz Foundation;Centro;2015-03;Family;2
Usuario1430;Male;Islas Marietas;Reino Unido;2015-04;Couple;2
Usuario1034;Female;Islas Marietas;Estados Unidos;2017-03;Couple;2
Usuario2235;Female;The Jazz Foundation;Venezuela;2015-11;Family;2
Usuario396;Female;Islas Marietas;Canada;2013-09;Couple;2
Usuario744;Female;Islas Marietas;Colombia;2017-01;Friends;2
Usuario902;Female;Islas Marietas;Estados Unidos;2015-03;Couple;2
Usuario735;Female;Islas Marietas;Chipre;2016-04;Family;2
Usuario1055;Female;Islas Marietas;Estados Unidos;2015-05;Couple;2
Usuario458;Female;Islas Marietas;Canada;2013-04;Alone;2
Usuario981;Female;Islas Marietas;Estados Unidos;2015-12;Friends;2
Usuario2064;Female;The Jazz Foundation;Canada;2014-03;Family;2
Usuario1433;Male;Islas Marietas;Reino Unido;2015-05;Alone;2
Usuario364;Male;Islas Marietas;Canada;2015-04;Couple;2
Usuario831;Male;Islas Marietas;Estados Unidos;2016-03;Couple;2
Usuario2203;Female;The Jazz Foundation;Occidente;2013-08;Family;2
Usuario1468;Female;Islas Marietas;Sureste;2013-05;Couple;2
Usuario1655;Female;Playa Destiladeras;Centro;2013-07;Friends;2
Usuario1995;Female;Splash Water Park;Estados Unidos;2013-11;Family;2
Usuario873;Male;Islas Marietas;Estados Unidos;2017-06;Family;2
Usuario792;Male;Islas Marietas;Estados Unidos;2016-05;Couple;2
Usuario31;Male;Bucerias Art Walk;Canada;2014-03;Friends;2
Usuario1202;Female;Islas Marietas;Noroeste;2016-04;Friends;2
Usuario449;Female;Islas Marietas;Canada;2015-05;Couple;2
Usuario53;Female;Bucerias Art Walk;Canada;2018-11;Couple;2
Usuario453;Female;Islas Marietas;Canada;2016-01;Couple;2
Usuario438;Female;Islas Marietas;Canada;2017-02;Couple;2
Usuario1482;Female;Islas Marietas;Sureste;2017-09;Family;2
Usuario2128;Female;The Jazz Foundation;Estados Unidos;2014-04;Family;2
Usuario393;Female;Islas Marietas;Canada;2017-04;Couple;2
Usuario1148;Female;Islas Marietas;Noreste;2015-11;Friends;2
Usuario261;Male;Isla de Coral;Occidente;2019-09;Family;1
Usuario2258;Male;Santuario de Cocodrilos El Cora;Centro;2020-02;Family;1
Usuario242;Male;Isla de Coral;Centro;2019-10;Couple;1
Usuario2063;Female;The Jazz Foundation;Canada;2014-07;Family;1
Usuario1754;Male;Playa El Anclote;Occidente;2016-05;Friends;1
Usuario986;Female;Islas Marietas;Estados Unidos;2014-12;Couple;1
Usuario2172;Female;The Jazz Foundation;Noroeste;2019-08;Family;1
Usuario2195;Male;The Jazz Foundation;Occidente;2016-06;Family;1
Usuario2177;Male;The Jazz Foundation;Occidente;2018-10;Family;1
Usuario2100;Male;The Jazz Foundation;Estados Unidos;2015-03;Family;1
Usuario1233;Male;Islas Marietas;Occidente;2015-10;Couple;1
Usuario1992;Female;Splash Water Park;Estados Unidos;2015-06;Family;1
Usuario2227;Female;The Jazz Foundation;Peru;2019-07;Family;1
Usuario631;Female;Islas Marietas;Centro;2014-07;Couple;1
Usuario1110;Male;Islas Marietas;Noreste;2015-10;Couple;1
Usuario1065;Female;Islas Marietas;Estados Unidos;2015-06;Friends;1
Usuario1024;Female;Islas Marietas;Estados Unidos;2015-04;Couple;1
Usuario2040;Male;The Jazz Foundation;Canada;2017-03;Family;1
Usuario422;Female;Islas Marietas;Canada;2015-03;Family;1
Usuario1343;Female;Islas Marietas;Occidente;2015-03;Family;1
Usuario2206;Female;The Jazz Foundation;Occidente;2013-08;Family;1
Usuario2028;Female;Splash Water Park;Reino Unido;2016-04;Family;1
Usuario1762;Female;Playa El Anclote;Occidente;2016-06;Couple;1
Usuario1201;Female;Islas Marietas;Noroeste;2015-01;Friends;1
Usuario1987;Female;Splash Water Park;Estados Unidos;2015-05;Family;1
Usuario2085;Female;The Jazz Foundation;Centro;2020-01;Family;1
Usuario210;Male;Galerias Vallarta;Occidente;2018-05;Family;1
Usuario1004;Female;Islas Marietas;Estados Unidos;;Couple;1
Usuario220;Female;Galerias Vallarta;Occidente;2018-04;Family;1
Usuario2116;Male;The Jazz Foundation;Estados Unidos;2016-08;Couple;1
Usuario1853;Female;Playa Los Muertos;Estados Unidos;2017-03;Family;1
Usuario1747;Female;Playa El Anclote;Estados Unidos;2016-07;Alone;1
Usuario1013;Female;Islas Marietas;Estados Unidos;2014-07;Couple;1
Usuario2160;Male;The Jazz Foundation;Noreste;2015-07;Family;1
Usuario408;Female;Islas Marietas;Canada;2013-11;Couple;1
Usuario1012;Female;Islas Marietas;Estados Unidos;2015-06;Friends;1
Usuario965;Female;Islas Marietas;Estados Unidos;2015-06;Couple;1
Usuario2187;Male;The Jazz Foundation;Occidente;2012-07;Friends;1
Usuario1808;Male;Playa Los Muertos;Centro;2017-06;Couple;1
Usuario993;Female;Islas Marietas;Estados Unidos;2014-08;Friends;1
Usuario275;Male;Isla Isabel;Estados Unidos;2017-04;Friends;1
Usuario1983;Male;Splash Water Park;Estados Unidos;2013-08;Family;1
Usuario579;Male;Islas Marietas;Centro;2016-10;Couple;1
Usuario1147;Female;Islas Marietas;Noreste;2016-11;Family;1
Usuario2105;Male;The Jazz Foundation;Estados Unidos;2016-03;Couple;1
